,DayofYear,Date,Month,Year,Time(Hrs),Dst Index
113953,001,01,01,1988,00,-16.00
113954,001,01,01,1988,01,-10.00
113955,001,01,01,1988,02,-8.00
113956,001,01,01,1988,03,-6.00
113957,001,01,01,1988,04,-6.00
113958,001,01,01,1988,05,-3.00
113959,001,01,01,1988,06,-4.00
113960,001,01,01,1988,07,-4.00
113961,001,01,01,1988,08,-3.00
113962,001,01,01,1988,09,-3.00
113963,001,01,01,1988,10,-4.00
113964,001,01,01,1988,11,-1.00
113965,001,01,01,1988,12,-2.00
113966,001,01,01,1988,13,6.00
113967,001,01,01,1988,14,11.00
113968,001,01,01,1988,15,15.00
113969,001,01,01,1988,16,13.00
113970,001,01,01,1988,17,16.00
113971,001,01,01,1988,18,17.00
113972,001,01,01,1988,19,16.00
113973,001,01,01,1988,20,9.00
113974,001,01,01,1988,21,7.00
113975,001,01,01,1988,22,5.00
113976,001,01,01,1988,23,8.00
113977,002,02,01,1988,00,10.00
113978,002,02,01,1988,01,10.00
113979,002,02,01,1988,02,5.00
113980,002,02,01,1988,03,-2.00
113981,002,02,01,1988,04,3.00
113982,002,02,01,1988,05,1.00
113983,002,02,01,1988,06,-5.00
113984,002,02,01,1988,07,-6.00
113985,002,02,01,1988,08,0.00
113986,002,02,01,1988,09,-5.00
113987,002,02,01,1988,10,-38.00
113988,002,02,01,1988,11,-66.00
113989,002,02,01,1988,12,-75.00
113990,002,02,01,1988,13,-66.00
113991,002,02,01,1988,14,-55.00
113992,002,02,01,1988,15,-56.00
113993,002,02,01,1988,16,-63.00
113994,002,02,01,1988,17,-72.00
113995,002,02,01,1988,18,-71.00
113996,002,02,01,1988,19,-73.00
113997,002,02,01,1988,20,-88.00
113998,002,02,01,1988,21,-86.00
113999,002,02,01,1988,22,-75.00
114000,002,02,01,1988,23,-71.00
114001,003,03,01,1988,00,-66.00
114002,003,03,01,1988,01,-58.00
114003,003,03,01,1988,02,-52.00
114004,003,03,01,1988,03,-52.00
114005,003,03,01,1988,04,-50.00
114006,003,03,01,1988,05,-46.00
114007,003,03,01,1988,06,-46.00
114008,003,03,01,1988,07,-45.00
114009,003,03,01,1988,08,-50.00
114010,003,03,01,1988,09,-46.00
114011,003,03,01,1988,10,-49.00
114012,003,03,01,1988,11,-48.00
114013,003,03,01,1988,12,-49.00
114014,003,03,01,1988,13,-48.00
114015,003,03,01,1988,14,-46.00
114016,003,03,01,1988,15,-41.00
114017,003,03,01,1988,16,-37.00
114018,003,03,01,1988,17,-35.00
114019,003,03,01,1988,18,-34.00
114020,003,03,01,1988,19,-34.00
114021,003,03,01,1988,20,-36.00
114022,003,03,01,1988,21,-36.00
114023,003,03,01,1988,22,-38.00
114024,003,03,01,1988,23,-40.00
114025,004,04,01,1988,00,-42.00
114026,004,04,01,1988,01,-38.00
114027,004,04,01,1988,02,-36.00
114028,004,04,01,1988,03,-34.00
114029,004,04,01,1988,04,-31.00
114030,004,04,01,1988,05,-31.00
114031,004,04,01,1988,06,-33.00
114032,004,04,01,1988,07,-33.00
114033,004,04,01,1988,08,-34.00
114034,004,04,01,1988,09,-36.00
114035,004,04,01,1988,10,-32.00
114036,004,04,01,1988,11,-26.00
114037,004,04,01,1988,12,-22.00
114038,004,04,01,1988,13,-23.00
114039,004,04,01,1988,14,-24.00
114040,004,04,01,1988,15,-23.00
114041,004,04,01,1988,16,-20.00
114042,004,04,01,1988,17,-21.00
114043,004,04,01,1988,18,-22.00
114044,004,04,01,1988,19,-20.00
114045,004,04,01,1988,20,10.00
114046,004,04,01,1988,21,-1.00
114047,004,04,01,1988,22,-20.00
114048,004,04,01,1988,23,-40.00
114049,005,05,01,1988,00,-33.00
114050,005,05,01,1988,01,-28.00
114051,005,05,01,1988,02,-28.00
114052,005,05,01,1988,03,-32.00
114053,005,05,01,1988,04,-38.00
114054,005,05,01,1988,05,-35.00
114055,005,05,01,1988,06,-35.00
114056,005,05,01,1988,07,-40.00
114057,005,05,01,1988,08,-41.00
114058,005,05,01,1988,09,-30.00
114059,005,05,01,1988,10,-26.00
114060,005,05,01,1988,11,-28.00
114061,005,05,01,1988,12,-32.00
114062,005,05,01,1988,13,-33.00
114063,005,05,01,1988,14,-27.00
114064,005,05,01,1988,15,-24.00
114065,005,05,01,1988,16,-21.00
114066,005,05,01,1988,17,-21.00
114067,005,05,01,1988,18,-21.00
114068,005,05,01,1988,19,-21.00
114069,005,05,01,1988,20,-21.00
114070,005,05,01,1988,21,-26.00
114071,005,05,01,1988,22,-33.00
114072,005,05,01,1988,23,-38.00
